CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
708965267,Attrited Customer,38,F,2,College,Married,Less than $40K,Blue,37,5,1,3,7955.5,1317,109.6,0.732440847,4502,39,0.790042215,0.594243018
717627900,Existing Customer,53,F,3,Unknown,Married,$40K - $60K,Blue,36,6,1,3,17411.6,1945,12653.4,0.784460913,14946,114,0.78571982,0.32179578
712075218,Existing Customer,42,M,2,Doctorate,Married,$60K - $80K,Blue,24,5,3,3,32976.5,1185,34516,0.71019322,903,51,0.701011151,0.076449127
814220538,Existing Customer,54,M,2,High School,Single,$80K - $120K,Blue,45,2,3,1,12414.3,1603,7248.9,0.717075987,3103,36,0.543890543,0.150859882
786133497,Existing Customer,52,M,2,High School,Single,$80K - $120K,Blue,44,4,4,3,15720.8,1986,34516,0.708449645,902,81,0.656744588,0.062879004
713742659,Existing Customer,32,M,2,Graduate,Unknown,$80K - $120K,Blue,38,5,1,2,7410.2,2420,18011.6,0.830272814,1214,26,0.669842276,0.057792708
817248948,Existing Customer,51,F,5,High School,Divorced,Less than $40K,Blue,39,4,2,2,2770.5,2253,821.2,0.744757434,3487,84,0.639957528,0.867979992
719553664,Existing Customer,52,M,1,High School,Married,$80K - $120K,Blue,38,3,1,3,7680.1,1496,4795,0.834633796,1340,114,0.790584229,0.118356624
716031816,Attrited Customer,47,F,1,Graduate,Married,Unknown,Blue,31,4,3,4,1438.3,0,6894.9,0.792276125,1306,51,0.536901434,0
710555235,Existing Customer,54,F,2,Unknown,Single,Unknown,Gold,38,1,1,2,31627.2,2446,26753.4,0.651374962,7654,66,0.683619753,0.060837802
713763955,Existing Customer,55,F,2,High School,Single,Unknown,Blue,45,4,3,3,8291.9,1081,2593.7,0.696068008,3594,68,0.725946145,0.256200346
712338272,Existing Customer,52,F,4,Post-Graduate,Unknown,$80K - $120K,Platinum,29,1,1,3,34516,913,34516,0.722914739,8195,45,0.834199348,0
709691250,Existing Customer,32,F,2,High School,Unknown,Less than $40K,Silver,31,2,2,3,2663.7,1096,2193.6,0.717974352,4235,91,0.669975483,0.222030841
756099229,Attrited Customer,53,F,2,High School,Married,Unknown,Blue,43,2,1,3,5235,2517,16085.8,0.763607284,1340,30,0.575040732,0.121811987
712095388,Existing Customer,40,F,1,Graduate,Unknown,$40K - $60K,Blue,29,5,1,3,5643.4,13,1589.8,0.919268765,4353,93,0.537632035,0
715544472,Attrited Customer,51,F,0,Graduate,Married,Less than $40K,Blue,36,2,3,3,1499.1,852,784.7,0.826260467,1721,35,0.629947981,0.449141605
715656538,Existing Customer,66,M,3,High School,Single,$120K +,Blue,50,5,2,1,2206,2372,7785.9,0.810769928,4038,74,0.617118175,0.4758593
764723535,Existing Customer,58,M,3,Doctorate,Married,Less than $40K,Blue,47,3,2,1,2593,1324,1535.6,0.66899324,4815,82,0.847659798,0.553699703
708782564,Existing Customer,50,F,3,High School,Single,$40K - $60K,Blue,44,5,3,2,8234.4,22,8470,0.669143156,1147,27,0.679180175,0.28862772
719875224,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,29,4,3,2,34516,1887,24872.8,0.581509064,709,23,0.266101985,0
710181949,Existing Customer,33,M,2,Graduate,Married,$80K - $120K,Silver,36,5,3,4,31688.4,2434,7240.5,0.812758492,1287,24,0.630081895,0.022358733
718165384,Existing Customer,45,M,2,Unknown,Single,$80K - $120K,Gold,33,2,1,1,28013.3,1777,25323.2,0.786767264,13449,97,0.738953475,0.059365511
714712929,Attrited Customer,36,F,3,High School,Single,$40K - $60K,Blue,42,4,4,3,1625.4,46,5542.9,0.69968344,2683,82,0.897770438,0.725461149
713158322,Attrited Customer,44,F,2,Unknown,Married,$80K - $120K,Gold,27,2,3,3,8215.4,0,15489.9,0.79612748,8282,52,0.459914068,0
720966162,Existing Customer,64,M,2,Unknown,Married,$60K - $80K,Blue,40,6,1,4,19828.4,0,2267.2,0.743832618,1759,32,0.448845841,0
718916992,Existing Customer,44,M,3,High School,Divorced,Unknown,Blue,43,3,1,3,4368.1,1548,13832.9,0.699968368,4330,30,0.535001604,0.166630065
823631170,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Blue,45,4,3,3,1734.9,0,1188.6,0.56134115,2209,40,0.350311457,0.002667402
780537480,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,42,3,2,1,8439.9,1606,5279.2,0.808894146,4713,83,0.602613193,0.761923549
814964920,Attrited Customer,36,M,1,Graduate,Married,Unknown,Blue,48,3,6,4,1438.3,0,1337.8,0.747869262,1046,33,0.361109778,0.002478456
719613423,Existing Customer,52,M,2,Post-Graduate,Divorced,$40K - $60K,Silver,38,1,1,1,6090.5,1653,34516,0.827750824,8518,124,0.645091992,0.17842821
719246769,Existing Customer,37,F,4,Uneducated,Married,$40K - $60K,Blue,36,4,3,5,5951.5,1223,5767.5,0.866733707,2136,68,1.1148488,0.209994542
721234807,Existing Customer,46,M,4,High School,Married,Unknown,Platinum,42,2,1,1,5402.4,2038,24394.6,0.817243304,1176,34,0.648502874,0.19491885
717915998,Attrited Customer,57,M,1,High School,Married,Unknown,Silver,38,4,4,4,32356.4,22,34516,0.892580039,1570,34,0.341614445,0
718435431,Existing Customer,46,F,4,Graduate,Married,$60K - $80K,Blue,39,6,3,3,5807.2,0,20535.1,0.635665638,736,20,0.507579332,0
716159940,Existing Customer,52,M,2,High School,Married,$80K - $120K,Gold,44,4,3,2,29106.9,1023,32047.2,0.727382631,8314,129,0.590998792,0.132528356
780792348,Attrited Customer,37,M,2,Doctorate,Married,$120K +,Blue,51,5,3,4,8969.6,35,2072.8,0.759599394,4040,32,0.528486648,0
718172856,Existing Customer,44,M,2,Uneducated,Single,$80K - $120K,Blue,36,2,1,3,18852.3,1606,10340.5,0.671793241,12645,122,0.711272855,0.046924068
720328648,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Silver,36,6,1,2,5109.5,1157,29229.5,0.679639393,2284,26,0.625704242,0.098595163
712113857,Existing Customer,54,F,3,College,Divorced,Unknown,Silver,36,2,1,2,5946.6,1388,10114.9,0.969930032,627,21,0.62691881,0.158250569
711204253,Existing Customer,56,M,2,Graduate,Married,$40K - $60K,Blue,29,4,2,3,1829.8,1288,1753.5,0.867009623,4184,83,0.692794775,0.353060211
820576333,Existing Customer,37,F,0,College,Married,$40K - $60K,Blue,32,4,3,4,1862,21,1515.6,0.901133185,4471,57,0.803806905,0.659177003
714996820,Existing Customer,50,F,3,College,Married,$80K - $120K,Blue,38,4,3,4,2232.2,1,1665.2,0.745152201,4683,49,1.083159507,0
712258195,Existing Customer,44,F,0,College,Married,Less than $40K,Blue,18,6,2,4,2292.5,1396,1757.1,0.57754324,5235,78,1.051771696,0.673435053
791819912,Existing Customer,37,F,1,Uneducated,Married,Less than $40K,Blue,31,4,2,3,2311.7,0,2114.4,0.815637241,4269,40,0.755907038,0.701184783
718537350,Existing Customer,58,M,2,Uneducated,Married,$60K - $80K,Blue,36,4,2,3,7630.2,1291,1200.7,0.6294617,4391,87,0.739462805,0.655167617
714430269,Attrited Customer,55,F,1,Uneducated,Married,Unknown,Blue,26,6,3,4,1862.4,0,3947.3,0.552530941,1663,35,0.485605705,0
766756780,Existing Customer,37,F,3,Graduate,Divorced,$40K - $60K,Blue,28,2,5,1,3525.3,1700,1108.2,0.775130063,4496,81,0.70204472,0.670975839
708880264,Existing Customer,51,M,3,High School,Single,$60K - $80K,Blue,26,5,2,3,19531.7,1281,24425.4,1.070174774,1077,38,0.856241162,0.076694253
812858955,Existing Customer,43,F,2,High School,Single,Unknown,Silver,34,6,3,3,11737.3,1421,27702.3,0.662432356,12994,111,0.514364096,0.175785304
710050181,Existing Customer,45,F,3,College,Married,Unknown,Blue,36,4,3,2,17850.2,0,1056.2,0.671854167,4156,49,0.492239509,0.675771101
785361963,Existing Customer,49,F,3,Doctorate,Unknown,$40K - $60K,Blue,42,5,3,3,2224.6,1898,752.2,0.71744094,4420,86,0.834724259,0.827750013
758769748,Existing Customer,48,F,2,Doctorate,Single,Less than $40K,Blue,36,4,3,1,2750.4,701,532.4,0.734148726,4542,73,0.641697523,0.876145412
814388695,Existing Customer,57,M,4,Uneducated,Married,$60K - $80K,Blue,25,4,1,3,7005.5,11,2911.4,0.822054039,3715,38,0.554776813,0
757203817,Attrited Customer,44,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,4,4352.7,981,16572.6,0.987712668,1949,38,0.617684971,0.171893325
718785405,Existing Customer,38,M,1,Uneducated,Married,$60K - $80K,Blue,40,5,3,3,5003.4,0,5940.2,0.493605329,1565,79,0.530424404,0
714846347,Existing Customer,33,F,2,Unknown,Married,$40K - $60K,Blue,36,2,3,1,20950.3,1253,19450.1,0.673214492,15058,122,0.711050609,0.112137655
720135825,Attrited Customer,59,F,1,Post-Graduate,Married,Unknown,Blue,34,4,3,3,4679.9,21,2214.4,0.851855655,1626,45,0.318092428,0
718700240,Existing Customer,52,F,0,High School,Married,Less than $40K,Blue,25,3,3,2,3438.7,2146,3570.6,0.948046868,4095,73,0.823158134,0.469300069
719363726,Existing Customer,48,F,5,Post-Graduate,Single,Unknown,Blue,36,2,1,1,5701.2,1608,4376.8,0.706204727,1454,70,0.567719555,0.247926067
713921839,Existing Customer,51,F,2,High School,Single,Less than $40K,Blue,29,2,3,1,6439.9,1530,1265,0.960551989,4437,93,0.598918216,0.199347179
711777263,Attrited Customer,44,F,1,College,Married,Less than $40K,Blue,37,5,2,3,1438.3,0,1145.9,0.825796125,1724,38,0.560532694,0.002347888
713200317,Existing Customer,45,M,4,Uneducated,Single,$80K - $120K,Blue,36,3,3,2,21450.6,1493,34516,0.548937818,1360,32,0.546241416,0.072266148
712122504,Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,22,3,1,4,7738.6,10,4003.9,0.688066637,1174,58,0.631841083,0
710990435,Existing Customer,52,F,3,High School,Single,Unknown,Silver,36,2,3,2,13909.4,1595,22731.3,0.894867628,16590,126,0.805543676,0.136838707
711133308,Attrited Customer,52,F,0,Graduate,Married,Less than $40K,Blue,36,4,2,4,8912.9,0,1951.2,0.501996235,2018,37,0.401200499,0.002133181
718743421,Attrited Customer,42,M,4,High School,Married,Less than $40K,Blue,42,3,4,4,8313.2,1,4079.5,0.421486787,1585,36,0.258499092,0.001178782
712410553,Existing Customer,51,F,2,College,Married,Less than $40K,Blue,47,2,3,2,2043.9,1468,1501,0.825402018,1613,80,0.788863452,0.445112476
788664506,Existing Customer,33,F,5,Uneducated,Married,Less than $40K,Blue,35,3,3,2,3667.3,1295,3055.5,0.728872848,1145,27,0.639144614,0.154538384
714066262,Existing Customer,33,M,1,Uneducated,Married,$40K - $60K,Blue,41,4,1,4,1812.8,37,448,0.839050015,3500,31,0.821068118,0.002321965
710887049,Existing Customer,49,M,2,High School,Married,$120K +,Silver,36,2,3,4,5154,1756,31303.1,0.731556316,13031,35,0.542607704,0.077633889
817746108,Attrited Customer,55,F,1,Post-Graduate,Single,$120K +,Blue,36,3,3,4,4519.6,2,3947.7,0.728230863,3443,43,0.713452218,0
714876450,Existing Customer,30,M,3,Uneducated,Unknown,$40K - $60K,Blue,28,4,1,0,5191.3,714,732.3,0.747565034,4647,85,0.839757763,0.560284676
710310050,Existing Customer,46,M,3,High School,Unknown,$40K - $60K,Blue,36,4,2,0,4304.7,2104,1121.4,0.694255649,3851,92,0.745831381,0.346030466
816161266,Existing Customer,55,F,4,Graduate,Single,$60K - $80K,Silver,46,4,1,3,31841.6,1478,34516,0.761189929,4364,88,0.857393934,0.159941258
713916173,Existing Customer,51,F,2,Post-Graduate,Single,$40K - $60K,Blue,32,6,2,1,1518,14,2892.6,0.752688359,4429,68,0.773902302,0
791018540,Existing Customer,54,M,0,College,Divorced,$40K - $60K,Blue,30,4,2,2,1685.6,21,1816,0.782028155,4079,69,1.146464693,0
814070325,Existing Customer,52,F,3,Uneducated,Unknown,$40K - $60K,Silver,42,5,2,2,5680.3,1238,3325.5,0.775253284,12594,88,0.597414972,0.027623102
720028150,Existing Customer,49,F,0,High School,Married,$80K - $120K,Blue,30,5,3,3,2572.8,0,4019.4,0.873813819,4210,40,0.630185138,0.00628932
708756574,Attrited Customer,51,F,2,Uneducated,Single,Less than $40K,Gold,42,2,3,3,32955.4,1468,28494.4,0.834138471,8250,107,0.733519264,0.075834071
720709708,Existing Customer,45,M,3,Unknown,Married,$40K - $60K,Blue,41,6,1,2,2507.1,2076,1977.3,0.870845021,4641,85,0.780600006,0.44764593
716094410,Existing Customer,49,M,2,High School,Unknown,Less than $40K,Silver,28,1,1,3,16462.4,2102,19957,0.860959463,16390,133,0.7075165,0.223004445
825082847,Existing Customer,37,M,3,College,Married,$60K - $80K,Blue,46,5,2,1,7851,1169,779.9,0.9406191,4412,75,0.697129838,0.606747678
714028635,Existing Customer,41,F,3,High School,Unknown,Unknown,Blue,44,3,1,2,4112.8,1085,5874,0.820738716,1590,32,0.533563336,0.054773198
716116579,Existing Customer,36,F,1,Doctorate,Single,$40K - $60K,Blue,41,4,2,3,2741.2,671,996.2,0.77518461,4251,67,0.799465955,0.735721852
719117158,Existing Customer,46,M,3,High School,Married,Unknown,Blue,38,4,3,3,20069.6,1096,13995.8,0.773073162,13837,69,0.583482512,0.076043028
719967108,Attrited Customer,56,F,4,Post-Graduate,Single,Less than $40K,Blue,38,2,3,3,1636.1,2380,2336.8,0.847679696,1683,49,0.466418697,0.669473198
719662575,Attrited Customer,52,F,4,Graduate,Divorced,Less than $40K,Blue,20,5,4,4,1438.3,31,1964.8,0.866140082,1463,23,0.309577593,0.00273876
710842930,Existing Customer,46,M,1,High School,Divorced,$120K +,Silver,50,4,3,2,23684.5,1483,20850.7,1.570152323,1216,39,0.470487956,0.069650856
710209672,Existing Customer,37,F,0,Uneducated,Married,Less than $40K,Blue,43,6,3,3,1770.4,10,1284.7,0.782946008,890,61,0.611993511,0.005210294
715790633,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,35,3,1,2,7587.9,1376,8477.7,0.799061082,3838,124,0.688538391,0.179688691
711062715,Existing Customer,26,F,3,Unknown,Single,$60K - $80K,Gold,31,1,3,1,29241.7,1475,16926.9,0.716973541,7544,120,0.961214055,0.065304358
721425892,Existing Customer,42,M,3,Doctorate,Married,$40K - $60K,Blue,39,3,1,1,2502.6,1938,13346.2,0.752943525,3866,73,0.699423868,0.382992141
719350608,Existing Customer,45,M,0,College,Married,Less than $40K,Blue,32,6,2,1,2314.5,1786,881.2,0.850425561,3851,71,0.719098931,0.416657949
785753851,Existing Customer,61,M,1,College,Single,$60K - $80K,Blue,41,4,3,4,3808.1,1716,6184.4,0.74435647,3898,37,0.716394207,0.531122788
820890761,Existing Customer,32,M,0,Unknown,Single,$40K - $60K,Blue,38,3,3,3,7409.9,1516,4878.2,0.720263391,2708,87,0.879519224,0.185956505
781445839,Existing Customer,51,M,3,College,Divorced,$80K - $120K,Gold,36,3,3,1,13852,1436,12042.4,0.599193875,4010,82,0.98320066,0.38772831
708593347,Existing Customer,55,F,4,High School,Divorced,$60K - $80K,Blue,34,4,3,3,19563.9,1385,17854.2,0.941396664,2013,29,0.645991446,0.0521854
719740569,Existing Customer,38,M,3,High School,Married,$80K - $120K,Blue,36,6,1,2,6125.8,1211,26777.1,0.710525163,1699,59,0.55218922,0.09643348
781784688,Existing Customer,41,M,5,Graduate,Married,Less than $40K,Blue,30,5,4,3,1722.4,2128,10336,1.134408307,4936,79,0.696812858,0.545156016
794681264,Existing Customer,50,M,0,Uneducated,Single,$120K +,Blue,33,5,1,3,3802.7,2120,17910,0.749369933,4303,64,0.739468861,0.150366086
719737322,Existing Customer,54,F,4,Graduate,Married,Unknown,Blue,38,4,2,0,2287.9,1037,898,0.685092214,1317,74,0.651070259,0.842336753
718108025,Attrited Customer,56,F,3,Doctorate,Married,Less than $40K,Blue,36,4,3,3,8875.4,0,9299.3,0.59869522,1050,22,0.717238935,0.00902373
713051007,Existing Customer,54,M,3,Uneducated,Divorced,$40K - $60K,Blue,48,3,3,3,1747.7,2264,2004.8,0.833247062,4707,64,0.708139171,0.466281727
711398549,Existing Customer,49,M,5,Post-Graduate,Single,$40K - $60K,Silver,35,1,2,3,30526.8,1358,34516,0.859527651,14776,126,0.665075766,0.056237511
719374462,Attrited Customer,59,F,4,Graduate,Married,Less than $40K,Blue,36,2,3,3,1587.1,0,1114.4,0.631985665,1388,45,0.377431856,0.003945575
780656565,Existing Customer,50,M,2,College,Unknown,$80K - $120K,Blue,37,5,1,3,4219.6,1155,3312.3,0.635617924,4989,90,0.678084384,0.335365316
712219854,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,32,1,2,1,3561.7,2471,5177.9,0.656391382,7030,55,0.633554297,0.787797079
710482405,Attrited Customer,45,F,4,Graduate,Married,Less than $40K,Blue,38,3,1,3,6074.5,0,764.8,0.618497247,1835,37,0.588350724,0.008694976
820694440,Existing Customer,33,M,1,High School,Married,$120K +,Blue,36,4,1,3,23222.6,2507,4628.6,0.981369122,3121,108,0.580084033,0.045063117
720583928,Existing Customer,34,M,2,Unknown,Married,$60K - $80K,Blue,28,5,1,3,7070.3,0,1675.7,0.811517565,4116,93,0.76275657,0.215685038
710684759,Existing Customer,39,M,1,Unknown,Married,$60K - $80K,Blue,33,3,3,2,1438.3,1525,2785.5,0.722625439,3330,65,0.866641167,0.372908987
816050877,Existing Customer,47,M,2,Post-Graduate,Married,$60K - $80K,Blue,42,4,2,3,3560,1400,822,0.83804231,1221,46,0.860082281,0.649938824
709610201,Existing Customer,45,M,3,High School,Unknown,$40K - $60K,Blue,29,6,1,2,3205.8,1062,1461.5,0.758157642,3971,88,0.820668855,0.617725185
712856621,Existing Customer,45,M,3,High School,Single,$60K - $80K,Blue,39,3,3,3,20516.9,1371,19145.4,0.710528416,1207,30,0.649449971,0.144138513
822187159,Existing Customer,57,M,0,High School,Single,$60K - $80K,Blue,45,5,3,2,4058.8,0,18654.6,0.529396086,4093,82,0.761198916,0
718274120,Attrited Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,40,3,3,3,5951.8,0,3804.6,0.609003008,1797,35,0.478387984,0.002811408
794498698,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,30,5,3,3,2545.4,867,4771.3,0.745483089,3729,69,0.604852428,0.280930066
711726876,Attrited Customer,58,F,1,Graduate,Married,Unknown,Gold,36,3,3,3,29183,1342,34159.1,0.881607475,7573,62,0.723257208,0.049461087
712441709,Existing Customer,39,M,5,Post-Graduate,Single,$80K - $120K,Blue,43,6,3,3,18783.9,1143,34516,0.76092137,4038,22,0.986794391,0.037765394
712939074,Existing Customer,44,F,3,Unknown,Single,Unknown,Blue,36,5,1,3,4729.2,2071,11528.3,0.964810036,1129,42,0.571097917,0.183807161
813723328,Existing Customer,50,M,2,Uneducated,Single,$60K - $80K,Blue,46,3,1,2,3366.8,1577,931.5,1.122832887,4011,88,0.765138834,0.564410864
719139984,Existing Customer,62,F,4,Unknown,Married,Less than $40K,Blue,33,2,3,2,3729.4,1263,812,0.561875982,4228,71,0.652005658,0.174428105
820851942,Existing Customer,26,M,1,College,Divorced,$40K - $60K,Blue,36,5,1,2,5056.4,1509,9904.4,0.817254052,4458,103,0.655383837,0.107796321
820644075,Existing Customer,54,M,3,College,Married,Unknown,Blue,29,4,3,3,21264.7,1567,18956,0.962451881,2466,75,0.647991081,0.038299827
821849815,Existing Customer,58,F,1,High School,Married,Unknown,Blue,42,4,4,3,10853.1,1872,12046,0.643813934,3351,94,0.858145377,0.122082553
718382169,Existing Customer,48,M,3,Graduate,Single,$60K - $80K,Blue,33,5,2,3,2265,2032,3584,0.688339653,3600,72,0.776309709,0.590356703
720667396,Existing Customer,44,M,2,Unknown,Single,Unknown,Blue,42,4,3,3,17255.7,1325,26429.9,0.781573786,899,40,0.573510523,0.05589202
720142277,Existing Customer,46,M,2,High School,Married,$60K - $80K,Silver,43,3,3,3,14820.7,1659,15316,1.761931776,1012,73,0.624398767,0.051894079
811039360,Attrited Customer,39,F,3,Graduate,Married,Less than $40K,Blue,41,3,1,4,2293.9,27,2562.3,0.731060753,717,17,0.716925104,0.008132983
792391143,Existing Customer,56,F,2,College,Divorced,$40K - $60K,Blue,37,4,1,3,1638.5,2190,1548.3,0.830146368,5068,76,0.892623392,0.533818627
711247549,Existing Customer,47,M,0,High School,Unknown,$40K - $60K,Blue,36,3,3,1,1438.3,886,3278.4,0.690327499,4452,88,0.825220649,0.230042399
721017179,Existing Customer,51,M,2,Uneducated,Married,Unknown,Blue,32,5,3,4,4727.9,0,1482.3,0.823261801,2189,68,0.828572791,0.001005382
718261240,Existing Customer,34,F,0,Uneducated,Divorced,Less than $40K,Platinum,45,3,3,3,20470.7,1129,9926.4,0.640854772,4010,84,0.633001533,0
712078366,Existing Customer,31,F,5,High School,Unknown,$40K - $60K,Blue,41,5,2,3,2116.5,2517,518.3,0.883247214,4656,70,0.874376965,0.543979634
788588747,Existing Customer,51,M,0,Graduate,Single,$40K - $60K,Blue,36,4,3,4,7280.6,0,29737.5,0.718934124,3060,74,0.587768073,0.002923387
716726587,Existing Customer,50,F,4,High School,Married,Unknown,Silver,53,5,1,1,11262.8,1392,20554,0.790357941,13702,85,0.836901354,0.093816055
720221629,Existing Customer,48,F,2,Unknown,Married,Less than $40K,Blue,37,6,2,4,1850,5,681.8,0.737906743,1426,71,0.665041634,0.656288074
710390120,Existing Customer,40,F,5,Graduate,Married,Less than $40K,Silver,45,4,3,3,2027.7,1622,1314.9,0.830333881,4629,77,0.658668434,0.679154342
747856040,Existing Customer,54,F,1,Post-Graduate,Married,$40K - $60K,Silver,46,5,2,1,17340.4,1547,10669.2,0.800025123,4595,75,0.96043473,0.025618273
815003247,Existing Customer,47,F,4,High School,Married,Unknown,Silver,26,5,1,3,3607.2,1732,16952.6,1.024687218,4010,62,0.62757732,0.117403713
713979300,Existing Customer,35,M,1,High School,Divorced,$40K - $60K,Blue,55,4,3,1,5350.4,1534,3761.8,0.827274062,1319,80,0.599176291,0.20885517
828343083,Existing Customer,53,F,1,Graduate,Married,Unknown,Platinum,46,2,1,3,3834,1453,33301.4,0.724653715,15963,133,0.659463811,0.062342602
774699375,Attrited Customer,43,M,3,High School,Married,$60K - $80K,Blue,28,3,3,3,9500.7,7,9718.8,0.603731849,1737,62,0.468057457,0
756551106,Existing Customer,42,F,5,High School,Married,Less than $40K,Blue,31,5,2,1,1464.2,1592,605.2,0.731340949,4602,87,0.894121293,0.709240916
715001631,Existing Customer,56,M,2,Uneducated,Married,$60K - $80K,Blue,38,3,3,3,6784.7,1798,20465.3,0.756739764,1255,24,0.455174285,0.08850837
712961275,Existing Customer,45,M,1,College,Single,Less than $40K,Blue,42,3,1,3,1683.7,1410,1212.7,0.666892462,3918,93,0.756231402,0.32838103
